"9.24391,5.86597","9.20264,5.86597","9.16137,5.86597","9.07884,5.86597","9.01694,5.86597","8.99631,5.86597","8.9344,5.86597","8.89314,5.86597","8.8106,5.86597","8.7487,5.86597","8.6868,5.88483","8.66617,5.88483","8.60426,5.88483","8.52173,5.9037","8.48046,5.92256","8.43919,5.92256","8.37729,5.94142","8.31539,5.94142","8.25349,5.97914","8.17096,5.97914","8.12969,5.998","8.08842,5.998","8.04715,6.01687","7.96462,6.01687","7.92335,6.01687","7.86145,6.03573","7.84082,6.03573","7.77892,6.01687","7.71701,6.01687","7.65511,6.01687","7.61385,5.998","7.57258,5.998","7.53131,5.97914","7.42814,5.97914","7.36624,5.97914","7.34561,5.96028","7.28371,5.96028","7.24244,5.96028","7.1599,5.96028","7.098,5.96028","7.0361,5.96028","7.01547,5.96028","6.95357,5.96028","6.87103,5.96028","6.82976,5.96028","6.76786,5.97914","6.70596,5.97914","6.68533,5.97914","6.56153,5.97914","6.52026,5.97914","6.45836,5.97914","6.43772,5.97914","6.37582,5.96028","6.31392,5.94142","6.23139,5.92256","6.19012,5.9037","6.12822,5.9037","6.10758,5.88483","5.98378,5.86597","5.92188,5.86597","5.88061,5.86597","5.83934,5.86597","5.79808,5.86597","5.69491,5.86597","5.63301,5.86597","5.59174,5.86597","5.55047,5.84711","5.50921,5.84711","5.42667,5.84711","5.36477,5.84711","5.30287,5.84711","5.28223,5.84711","5.22033,5.84711","5.1378,5.84711","5.0759,5.84711","5.014,5.84711","4.99336,5.82825","4.93146,5.82825","4.84893,5.82825","4.80766,5.82825","4.76639,5.80939","4.70449,5.80939","4.64259,5.80939","4.56005,5.79053","4.51879,5.79053","4.45689,5.79053","4.39498,5.79053","4.35372,5.79053","4.27118,5.79053","4.20928,5.79053","4.14738,5.79053","4.12675,5.79053","4.06484,5.79053","4.00294,5.80939","3.94104,5.80939","3.92041,5.80939","3.85851,5.82825","3.83787,5.84711","3.7347,5.86597","3.71407,5.88483","3.65217,5.88483","3.6109,5.9037","3.56963,5.9037","3.4871,5.92256","3.44583,5.92256","3.40456,5.92256","3.3633,5.92256","3.32203,5.92256","3.2395,5.92256","3.17759,5.92256","3.11569,5.92256","3.09506,5.9037","3.03316,5.9037","2.95062,5.9037","2.90936,5.9037","2.86809,5.9037","2.82682,5.9037","2.78555,5.9037","2.70302,5.92256","2.66175,5.92256","2.62048,5.92256","2.57922,5.92256","2.53795,5.92256","2.47605,5.94142","2.41415,5.96028","2.39351,5.96028","2.35224,5.97914","2.31098,5.97914",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.5438,6.82792","10.4819,6.82792","10.4407,6.82792","10.3169,6.82792","10.255,6.82792","10.1931,6.82792","10.1312,6.84678","10.0899,6.84678","9.98672,6.82792","9.92482,6.82792","9.88356,6.82792","9.82165,6.80905","9.78039,6.80905","9.67722,6.79019","9.61532,6.77133","9.55342,6.77133","9.51215,6.75247","9.45025,6.75247","9.34708,6.73361","9.30581,6.73361","9.26454,6.73361","9.20264,6.73361","9.16137,6.73361","9.07884,6.71475","9.01694,6.71475","8.97567,6.71475","8.91377,6.69588","8.8725,6.69588","8.76933,6.69588","8.70743,6.69588","8.66617,6.67702","8.6249,6.67702","8.58363,6.65816","8.5011,6.6393","8.43919,6.62044","8.39793,6.60158","8.35666,6.60158","8.31539,6.58271","8.23286,6.54499","8.19159,6.52613","8.15032,6.50727","8.10905,6.46954","8.06779,6.45068","7.98525,6.41296","7.94398,6.41296","7.90272,6.3941","7.86145,6.37524","7.82018,6.35637","7.75828,6.31865","7.71701,6.29979","7.67575,6.28093","7.63448,6.26207","7.61385,6.22434","7.51068,6.20548","7.46941,6.18662","7.42814,6.16776","7.38687,6.1489","7.34561,6.13004","7.26307,6.09231","7.2218,6.07345","7.1599,6.05459","7.11864,6.03573","7.07737,6.03573","6.9742,6.01687","6.93293,5.998","6.87103,5.97914","6.82976,5.97914","6.76786,5.96028","6.68533,5.96028","6.62343,5.96028","6.58216,5.96028","6.52026,5.96028","6.47899,5.96028","6.39646,5.97914","6.33455,5.97914","6.29329,5.998","6.25202,5.998","6.21075,6.01687","6.10758,6.03573","6.06632,6.05459","6.00441,6.07345","5.96315,6.07345","5.90125,6.09231","5.81871,6.11117","5.75681,6.13004","5.71554,6.1489","5.67427,6.1489","5.63301,6.16776","5.50921,6.18662","5.4473,6.20548","5.3854,6.22434","5.3235,6.22434","5.28223,6.2432","5.17907,6.26207","5.11716,6.28093","5.0759,6.29979","5.014,6.29979","4.97273,6.31865","4.86956,6.33751","4.80766,6.35637","4.76639,6.37524","4.70449,6.3941","4.64259,6.41296","4.53942,6.45068","4.47752,6.46954","4.43625,6.46954","4.37435,6.48841","4.33308,6.48841","4.22991,6.50727","4.16801,6.50727","4.10611,6.52613","4.04421,6.52613","3.98231,6.52613","3.85851,6.54499","3.77597,6.54499","3.71407,6.54499","3.65217,6.56385","3.6109,6.56385","3.50773,6.56385","3.44583,6.56385","3.38393,6.56385","3.34266,6.56385","3.28076,6.54499","3.19823,6.52613","3.13633,6.52613","3.07443,6.52613","3.03316,6.50727","2.99189,6.48841","2.90936,6.46954","2.86809,6.45068","2.84745,6.45068","2.80619,6.43182","2.76492,6.41296","2.70302,6.3941","2.66175,6.3941","2.64112,6.37524","2.59985,6.35637","2.57922,6.35637","2.51731,6.35637","2.49668,6.35637","2.47605,6.37524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10.0899,8.52546","10.0486,8.5066","9.98672,8.5066","9.88356,8.46888","9.84229,8.45002","9.78039,8.43116","9.71849,8.43116","9.65658,8.41229","9.55342,8.39343","9.49151,8.37457","9.45025,8.35571","9.38835,8.33685","9.34708,8.29912","9.24391,8.24254","9.20264,8.20482","9.14074,8.16709","9.07884,8.12937","9.03757,8.07278","8.9344,7.97848","8.8725,7.94075","8.83124,7.90303","8.78997,7.88417","8.7487,7.86531","8.6868,7.82758","8.64553,7.80872","8.60426,7.78986","8.563,7.771","8.52173,7.75214","8.45983,7.71441","8.41856,7.69555","8.37729,7.67669","8.35666,7.63897","8.33603,7.62011","8.29476,7.58238","8.27412,7.56352","8.25349,7.54466","8.25349,7.54466","8.23286,7.54466","8.19159,7.54466","8.17096,7.56352","8.15032,7.58238","8.10905,7.60124","8.08842,7.60124","8.02652,7.63897","7.98525,7.65783","7.96462,7.67669","7.92335,7.69555","7.90272,7.69555","7.88208,7.71441","7.86145,7.71441","7.86145,7.71441","7.84082,7.71441","7.84082,7.71441","7.82018,7.73327","7.82018,7.73327","7.79955,7.73327","7.79955,7.73327","7.77892,7.73327","7.75828,7.73327","7.73765,7.73327","7.71701,7.71441","7.71701,7.69555","7.69638,7.69555","7.67575,7.65783","7.65511,7.63897","7.63448,7.62011","7.61385,7.62011","7.59321,7.60124","7.53131,7.58238","7.49004,7.58238","7.46941,7.56352","7.42814,7.56352","7.38687,7.56352","7.28371,7.54466","7.2218,7.54466","7.18054,7.54466","7.11864,7.54466","7.05673,7.54466","6.93293,7.56352","6.87103,7.56352","6.82976,7.56352","6.76786,7.56352","6.7266,7.58238","6.64406,7.60124","6.58216,7.60124","6.54089,7.60124","6.49962,7.60124","6.43772,7.60124","6.33455,7.58238","6.27265,7.58238","6.21075,7.56352","6.16948,7.56352","6.10758,7.56352","6.00441,7.56352","5.94251,7.56352","5.90125,7.56352","5.83934,7.54466","5.77744,7.54466","5.65364,7.5258","5.59174,7.5258","5.52984,7.5258","5.46794,7.5258","5.3854,7.5258","5.2616,7.50694","5.1997,7.50694","5.1378,7.50694","5.09653,7.50694","5.03463,7.50694","4.93146,7.48807","4.86956,7.46921","4.80766,7.45035","4.74576,7.43149","4.68386,7.41263","4.56005,7.39377","4.49815,7.39377","4.43625,7.39377","4.37435,7.39377","4.31245,7.41263","4.20928,7.41263","4.14738,7.41263","4.08548,7.41263","4.04421,7.41263","3.98231,7.41263","3.87914,7.41263","3.81724,7.41263","3.75534,7.43149","3.69344,7.43149","3.65217,7.43149","3.549,7.43149","3.4871,7.43149","3.44583,7.43149","3.38393,7.43149","3.34266,7.41263","3.2395,7.39377","3.19823,7.39377","3.13633,7.39377","3.07443,7.3749","3.03316,7.3749","2.92999,7.39377","2.86809,7.39377","2.82682,7.39377","2.76492,7.39377","2.72365,7.41263","2.62048,7.41263","2.57922,7.41263","2.53795,7.41263","2.47605,7.41263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11.266,6.13004","11.2247,6.13004","11.1835,6.13004","11.0803,6.11117","11.0597,6.09231","10.9978,6.09231","10.9565,6.09231","10.9152,6.09231","10.8327,6.07345","10.8121,6.09231","10.7502,6.09231","10.7295,6.09231","10.6676,6.09231","10.6057,6.09231","10.5438,6.09231","10.5232,6.09231","10.4613,6.09231","10.4407,6.11117","10.3375,6.11117","10.3169,6.13004","10.255,6.13004","10.2343,6.13004","10.1724,6.13004","10.1105,6.13004","10.0486,6.13004","10.028,6.13004","9.96609,6.13004","9.94546,6.13004","9.84229,6.13004","9.80102,6.13004","9.75975,6.13004","9.71849,6.13004","9.67722,6.13004","9.59468,6.13004","9.55342,6.13004","9.51215,6.13004","9.47088,6.13004","9.42961,6.1489","9.36771,6.1489","9.30581,6.1489","9.28518,6.16776","9.22328,6.16776","9.20264,6.16776","9.12011,6.18662","9.07884,6.18662","9.03757,6.20548","8.99631,6.20548","8.95504,6.20548","8.89314,6.20548","8.8725,6.20548","8.8106,6.20548","8.78997,6.20548","8.7487,6.20548","8.66617,6.20548","8.6249,6.18662","8.58363,6.18662","8.54236,6.18662","8.52173,6.16776","8.45983,6.1489","8.39793,6.1489","8.37729,6.13004","8.31539,6.13004","8.29476,6.13004","8.21222,6.13004","8.17096,6.11117","8.12969,6.11117","8.08842,6.11117","8.04715,6.11117","7.98525,6.11117","7.96462,6.11117","7.90272,6.11117","7.88208,6.11117","7.82018,6.11117","7.75828,6.13004","7.69638,6.13004","7.67575,6.13004","7.61385,6.13004","7.59321,6.13004","7.51068,6.13004","7.46941,6.13004","7.42814,6.13004","7.38687,6.13004","7.34561,6.11117","7.26307,6.11117","7.20117,6.11117","7.18054,6.09231","7.11864,6.09231","7.098,6.09231","6.99483,6.09231","6.95357,6.09231","6.93293,6.09231","6.87103,6.09231","6.8504,6.09231","6.76786,6.09231","6.7266,6.09231","6.68533,6.09231","6.64406,6.11117","6.62343,6.11117","6.56153,6.13004","6.52026,6.13004","6.47899,6.1489","6.43772,6.1489","6.39646,6.1489","6.33455,6.16776","6.31392,6.16776","6.25202,6.18662","6.23139,6.18662","6.16948,6.18662","6.10758,6.20548","6.04568,6.20548","6.00441,6.20548","5.96315,6.22434","5.92188,6.22434","5.83934,6.2432","5.79808,6.2432","5.75681,6.2432","5.71554,6.26207","5.67427,6.26207","5.61237,6.26207","5.55047,6.28093","5.52984,6.28093","5.48857,6.29979","5.4473,6.29979","5.36477,6.31865","5.3235,6.33751","5.28223,6.35637","5.24097,6.35637","5.1997,6.37524","5.11716,6.3941","5.0759,6.3941","5.03463,6.3941","4.99336,6.41296","4.95209,6.41296","4.86956,6.43182","4.82829,6.43182","4.78702,6.43182","4.74576,6.43182","4.68386,6.45068","4.62195,6.45068","4.56005,6.45068","4.53942,6.45068","4.47752,6.46954","4.45689,6.46954","4.37435,6.48841","4.33308,6.48841","4.29182,6.48841","4.25055,6.50727","4.20928,6.50727","4.12675,6.52613","4.08548,6.52613","4.04421,6.54499","4.00294,6.54499","3.96168,6.56385","3.87914,6.56385","3.83787,6.56385","3.79661,6.56385","3.75534,6.56385","3.71407,6.56385","3.65217,6.56385","3.63154,6.56385","3.56963,6.56385","3.549,6.56385","3.50773,6.54499","3.4252,6.54499","3.38393,6.52613","3.34266,6.52613","3.3014,6.52613","3.26013,6.50727","3.19823,6.50727","3.17759,6.50727","3.11569,6.50727","3.09506,6.50727","3.05379,6.50727","2.99189,6.50727","2.97126,6.50727","2.92999,6.50727","2.90936,6.50727","2.88872,6.50727","2.80619,6.50727",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11.4724,5.5076","11.4311,5.52646","11.3898,5.52646","11.3073,5.54532","11.266,5.56419","11.2247,5.56419","11.1835,5.58305","11.1422,5.58305","11.0597,5.58305","11.0184,5.60191","10.9565,5.60191","10.9359,5.60191","10.874,5.60191","10.8121,5.60191","10.7502,5.60191","10.7089,5.60191","10.6676,5.60191","10.647,5.62077","10.5438,5.62077","10.5232,5.63963","10.4819,5.63963","10.4407,5.65849","10.3994,5.65849","10.3169,5.67736","10.2756,5.67736","10.2343,5.69622","10.1931,5.69622","10.1518,5.71508","10.0899,5.7528","10.0693,5.7528","10.0074,5.77166","9.98672,5.77166","9.94546,5.79053","9.86292,5.79053","9.82165,5.80939","9.78039,5.80939","9.75975,5.80939","9.71849,5.80939","9.65658,5.80939","9.59468,5.79053","9.57405,5.79053","9.51215,5.79053","9.49151,5.77166","9.38835,5.77166","9.36771,5.77166","9.32644,5.77166","9.28518,5.77166","9.24391,5.77166","9.18201,5.77166","9.16137,5.77166","9.12011,5.79053","9.07884,5.79053","9.03757,5.79053","8.97567,5.80939","8.95504,5.80939","8.89314,5.82825","8.8725,5.82825","8.8106,5.84711","8.7487,5.86597","8.6868,5.88483","8.66617,5.88483","8.6249,5.9037","8.58363,5.9037","8.52173,5.9037","8.5011,5.9037","8.43919,5.9037","8.41856,5.9037","8.37729,5.88483","8.29476,5.88483","8.25349,5.86597","8.21222,5.86597","8.17096,5.84711","8.12969,5.82825","8.04715,5.80939","8.00589,5.80939","7.96462,5.79053","7.92335,5.79053","7.88208,5.79053","7.79955,5.77166","7.75828,5.77166","7.71701,5.77166","7.67575,5.7528","7.63448,5.7528","7.53131,5.73394","7.51068,5.73394","7.42814,5.73394","7.38687,5.73394","7.32497,5.7528","7.26307,5.73394","7.20117,5.73394","7.1599,5.73394","7.11864,5.73394","7.07737,5.73394","6.99483,5.71508","6.93293,5.71508","6.87103,5.69622","6.82976,5.69622","6.7885,5.67736","6.68533,5.65849","6.60279,5.63963","6.56153,5.63963","6.49962,5.62077","6.45836,5.62077","6.37582,5.62077","6.33455,5.62077","6.27265,5.62077","6.21075,5.62077","6.19012,5.62077","6.06632,5.62077","6.02505,5.62077","5.96315,5.62077","5.94251,5.62077","5.85998,5.62077","5.75681,5.63963","5.71554,5.65849","5.67427,5.65849","5.63301,5.67736","5.57111,5.67736","5.46794,5.67736","5.42667,5.67736","5.36477,5.67736","5.30287,5.67736","5.2616,5.67736","5.15843,5.67736","5.09653,5.67736","5.05526,5.67736","5.014,5.65849","4.95209,5.65849","4.82829,5.65849","4.76639,5.65849","4.74576,5.65849","4.68386,5.67736","4.64259,5.67736","4.56005,5.67736","4.51879,5.67736","4.45689,5.67736","4.39498,5.67736","4.37435,5.69622","4.25055,5.69622","4.18865,5.71508","4.16801,5.73394","4.10611,5.73394","4.06484,5.7528","3.98231,5.7528","3.92041,5.7528","3.85851,5.7528","3.83787,5.7528","3.77597,5.7528","3.69344,5.7528","3.65217,5.7528","3.6109,5.7528","3.56963,5.7528","3.50773,5.73394","3.40456,5.73394","3.38393,5.71508","3.32203,5.71508","3.3014,5.71508","3.2395,5.71508","3.17759,5.71508","3.11569,5.71508","3.09506,5.71508","3.05379,5.71508","3.01252,5.71508","2.95062,5.71508","2.92999,5.71508","2.86809,5.71508","2.84745,5.71508","2.78555,5.71508","2.72365,5.73394","2.66175,5.73394","2.64112,5.7528","2.57922,5.7528","2.55858,5.7528","2.45541,5.7528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12.3596,5.84711","12.3183,5.84711","12.2771,5.84711","12.1945,5.86597","12.1533,5.88483","12.112,5.86597","12.0501,5.88483","12.0088,5.88483","11.9263,5.88483","11.885,5.88483","11.8438,5.88483","11.8025,5.88483","11.7612,5.88483","11.6787,5.88483","11.6374,5.86597","11.5962,5.88483","11.5549,5.86597","11.5136,5.88483","11.4311,5.86597","11.3898,5.86597","11.3485,5.86597","11.3073,5.86597","11.266,5.86597","11.2041,5.86597","11.1835,5.86597","11.1216,5.86597","11.1009,5.86597","11.0597,5.86597","10.9771,5.88483","10.9565,5.86597","10.9359,5.88483","10.874,5.88483","10.8533,5.88483","10.7708,5.9037","10.7295,5.92256","10.6883,5.9037","10.6676,5.92256","10.647,5.9037","10.5851,5.92256","10.5645,5.92256","10.5026,5.92256","10.4819,5.92256","10.4407,5.92256","10.3581,5.92256","10.3375,5.92256","10.3169,5.92256","10.2756,5.92256","10.2343,5.92256","10.1724,5.92256","10.1518,5.94142","10.0899,5.96028","10.0899,5.94142","10.0486,5.96028","9.98672,5.96028","9.94546,5.96028","9.90419,5.96028","9.86292,5.96028","9.84229,5.97914","9.78039,5.998","9.73912,5.998","9.69785,5.998","9.67722,6.01687","9.67722,6.03573","9.61532,6.03573","9.57405,6.03573","9.53278,6.03573","9.51215,6.03573","9.51215,6.03573","9.45025,6.03573","9.40898,6.03573","9.38835,6.03573","9.36771,6.03573","9.32644,6.03573","9.26454,6.03573","9.24391,6.03573","9.20264,6.03573","9.18201,6.03573","9.16137,6.03573","9.09947,6.05459","9.07884,6.07345","9.03757,6.05459","9.01694,6.07345","8.99631,6.07345","8.9344,6.09231","8.91377,6.11117","8.8725,6.11117","8.83124,6.11117","8.8106,6.11117","8.7487,6.13004","8.70743,6.1489","8.66617,6.13004","8.6249,6.1489","8.60426,6.13004","8.54236,6.1489","8.48046,6.13004","8.45983,6.1489","8.41856,6.13004","8.37729,6.1489","8.31539,6.13004","8.29476,6.13004","8.25349,6.1489","8.21222,6.13004","8.17096,6.13004","8.10905,6.13004","8.08842,6.13004","8.02652,6.1489","8.00589,6.13004","7.96462,6.1489","7.88208,6.1489","7.84082,6.1489","7.82018,6.1489","7.79955,6.1489","7.75828,6.16776","7.67575,6.18662","7.63448,6.16776","7.61385,6.16776","7.59321,6.16776","7.53131,6.16776","7.46941,6.1489","7.40751,6.13004","7.38687,6.1489","7.32497,6.13004","7.30434,6.13004","7.2218,6.13004","7.18054,6.13004","7.13927,6.13004","7.11864,6.13004","7.098,6.13004","7.01547,6.13004","6.9742,6.13004","6.93293,6.13004","6.9123,6.13004","6.89166,6.13004","6.80913,6.1489","6.76786,6.1489","6.7266,6.1489","6.70596,6.1489","6.68533,6.1489","6.60279,6.1489","6.56153,6.16776","6.52026,6.18662","6.47899,6.16776","6.43772,6.18662","6.37582,6.18662","6.33455,6.18662","6.29329,6.18662","6.25202,6.18662","6.23139,6.18662","6.12822,6.20548","6.10758,6.22434","6.04568,6.20548","6.02505,6.22434","5.96315,6.22434","5.92188,6.22434","5.88061,6.2432","5.83934,6.26207","5.79808,6.2432","5.75681,6.28093","5.65364,6.29979","5.59174,6.28093","5.57111,6.29979","5.50921,6.29979","5.48857,6.31865","5.3854,6.33751","5.36477,6.33751","5.30287,6.33751","5.2616,6.33751","5.22033,6.35637","5.1378,6.37524","5.09653,6.35637","5.03463,6.37524","4.97273,6.37524","4.95209,6.37524","4.84893,6.37524","4.80766,6.37524","4.76639,6.37524","4.72512,6.37524","4.68386,6.37524","4.60132,6.37524","4.56005,6.3941","4.49815,6.41296","4.43625,6.3941","4.41562,6.41296","4.31245,6.41296","4.27118,6.41296","4.22991,6.41296","4.18865,6.41296","4.12675,6.43182","4.02358,6.45068","4.00294,6.43182","3.94104,6.45068","3.92041,6.43182","3.85851,6.45068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12.0914,6.69588","12.0501,6.69588","11.9882,6.67702","11.9057,6.65816","11.8644,6.65816","11.8025,6.65816","11.7612,6.6393","11.72,6.62044","11.6168,6.60158","11.5755,6.58271","11.5136,6.60158","11.4724,6.58271","11.4311,6.60158","11.3279,6.58271","11.2866,6.60158","11.2454,6.58271","11.2041,6.60158","11.1628,6.58271","11.0597,6.60158","10.9978,6.58271","10.9565,6.60158","10.8946,6.60158","10.8533,6.62044","10.7502,6.6393","10.7089,6.6393","10.6676,6.6393","10.6057,6.6393","10.5645,6.6393","10.4819,6.6393","10.4407,6.6393","10.3788,6.6393","10.3375,6.62044","10.2962,6.62044","10.1931,6.60158","10.1312,6.58271","10.0899,6.58271","10.028,6.56385","9.96609,6.54499","9.88356,6.56385","9.82165,6.54499","9.78039,6.56385","9.73912,6.54499","9.69785,6.56385","9.59468,6.54499","9.55342,6.56385","9.51215,6.54499","9.45025,6.56385","9.40898,6.54499","9.30581,6.58271","9.26454,6.58271","9.20264,6.58271","9.16137,6.58271","9.14074,6.58271","9.05821,6.58271","9.01694,6.58271","8.99631,6.58271","8.95504,6.58271","8.9344,6.56385","8.89314,6.52613","8.8725,6.50727","8.85187,6.50727","8.83124,6.50727","8.8106,6.48841","8.76933,6.45068","8.7487,6.43182","8.72807,6.45068","8.70743,6.43182","8.6868,6.43182","8.64553,6.43182","8.64553,6.43182","8.6249,6.41296","8.60426,6.3941","8.563,6.41296","8.52173,6.37524","8.48046,6.37524","8.45983,6.37524","8.41856,6.37524","8.37729,6.37524","8.31539,6.37524","8.29476,6.37524","8.25349,6.37524","8.23286,6.37524","8.19159,6.37524","8.12969,6.35637","8.10905,6.37524","8.06779,6.33751","8.04715,6.33751","8.00589,6.31865","7.94398,6.29979","7.90272,6.28093","7.86145,6.28093","7.82018,6.26207","7.77892,6.2432","7.69638,6.2432","7.65511,6.22434","7.61385,6.20548","7.57258,6.22434","7.53131,6.20548","7.46941,6.20548","7.42814,6.20548","7.38687,6.20548","7.36624,6.20548","7.32497,6.20548","7.24244,6.20548","7.20117,6.22434","7.1599,6.20548","7.11864,6.22434","7.07737,6.22434","6.99483,6.2432","6.95357,6.26207","6.9123,6.2432","6.87103,6.26207","6.82976,6.26207","6.74723,6.26207","6.70596,6.26207","6.66469,6.26207","6.62343,6.26207","6.58216,6.26207","6.47899,6.26207","6.43772,6.26207","6.39646,6.28093","6.35519,6.29979","6.31392,6.29979","6.23139,6.31865","6.19012,6.35637","6.14885,6.37524","6.10758,6.37524","6.06632,6.3941","5.98378,6.43182","5.94251,6.46954","5.90125,6.48841","5.85998,6.50727","5.81871,6.54499","5.73618,6.58271","5.67427,6.62044","5.63301,6.6393","5.59174,6.6393","5.55047,6.65816","5.4473,6.69588","5.40604,6.71475","5.36477,6.71475","5.30287,6.71475","5.2616,6.73361","5.15843,6.75247","5.09653,6.75247","5.05526,6.75247","4.99336,6.75247","4.95209,6.75247","4.84893,6.79019","4.80766,6.80905","4.76639,6.82792","4.70449,6.82792","4.66322,6.84678","4.58069,6.8845","4.53942,6.90336","4.49815,6.90336","4.45689,6.90336","4.41562,6.92222","4.31245,6.97881","4.27118,6.97881","4.20928,6.99767","4.16801,7.03539","4.12675,7.05426","4.02358,7.05426","3.98231,7.05426","3.92041,7.07312","3.87914,7.09198","3.83787,7.07312","3.75534,7.09198","3.69344,7.07312","3.65217,7.09198","3.59027,7.07312","3.549,7.07312","3.44583,7.07312","3.40456,7.05426","3.34266,7.05426","3.3014,7.05426","3.26013,7.07312","3.17759,7.09198","3.13633,7.09198","3.09506,7.09198","3.05379,7.11084","3.01252,7.1297","2.92999,7.1297","2.88872,7.1297","2.84745,7.14856","2.80619,7.16743","2.76492,7.16743","2.68238,7.18629","2.64112,7.22401","2.59985,7.22401","2.55858,7.24287","2.51731,7.24287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
