"13.0945,4.68997","13.0945,4.70205","13.0843,4.72623","13.064,4.7504","13.064,4.7504","13.0539,4.78667","13.0437,4.79875","13.0234,4.83502","13.0031,4.85919","12.9929,4.89545","13.0031,4.90754","12.9523,4.9438","12.9421,4.98007","12.9015,4.99215","12.8608,5.02842","12.8405,5.06468","12.8304,5.07677","12.7694,5.11303","12.7288,5.16138","12.6881,5.19764","12.6577,5.22182","12.6069,5.25808","12.6069,5.27017","12.5459,5.31852","12.4951,5.34269","12.4545,5.36687","12.4037,5.39104","12.3631,5.41522","12.3631,5.41522","12.2716,5.45148","12.2209,5.48774","12.1701,5.51192","12.1193,5.53609","12.0786,5.56027","12.0786,5.56027","11.9669,5.60862","11.9161,5.63279","11.8653,5.65697","11.8247,5.68114","11.7739,5.69323","11.7739,5.70532","11.6824,5.70532","11.6012,5.71741","11.5402,5.72949","11.4691,5.74158","11.4183,5.75367","11.4082,5.74158","11.3167,5.76576","11.2456,5.76576","11.205,5.76576","11.1237,5.76576","11.0729,5.76576","11.0628,5.76576","10.951,5.75367","10.8901,5.74158","10.819,5.74158","10.758,5.72949","10.7072,5.70532","10.6971,5.70532","10.5853,5.68114","10.504,5.66906","10.4431,5.65697","10.3821,5.62071","10.3313,5.60862","10.3313,5.59653","10.2399,5.57236","10.179,5.56027","10.1282,5.52401","10.0977,5.49983","10.0367,5.48774","10.0266,5.47566","9.90468,5.42731","9.84373,5.41522","9.79293,5.37896","9.74214,5.37896","9.70151,5.36687","9.70151,5.35478","9.59992,5.35478","9.52881,5.31852","9.44754,5.28226","9.37643,5.27017","9.32564,5.24599","9.31548,5.24599","9.1631,5.22182","9.06151,5.22182","8.9904,5.22182","8.92945,5.23391","8.8685,5.23391","8.85834,5.23391","8.73644,5.24599","8.66533,5.24599","8.59421,5.24599","8.5231,5.24599","8.47231,5.25808","8.46215,5.25808","8.30977,5.25808","8.2285,5.24599","8.12692,5.24599","8.02533,5.24599","7.9339,5.25808","7.9339,5.27017","7.77136,5.28226","7.66978,5.30643","7.58851,5.30643","7.48692,5.31852","7.39549,5.31852","7.37518,5.31852","7.19232,5.34269","7.12121,5.35478","7.02978,5.36687","6.9282,5.36687","6.83677,5.37896","6.82661,5.39104","6.74534,5.40313","6.68439,5.40313","6.59296,5.40313","6.48122,5.41522","6.4609,5.47566","6.4609,5.49983","6.47106,5.48774","6.49137,5.42731","6.49137,5.43939","6.49137,5.42731","6.49137,5.43939","6.49137,5.42731","6.49137,5.43939","6.49137,5.42731","5.25202,5.77785","5.18091,5.80202","5.08948,5.8262","5.08948,5.8262","4.9371,5.86246","4.83552,5.88663","4.73393,5.89872","4.66282,5.91081","4.60187,5.93498","4.60187,5.94707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.49457,8.54589","3.57584,8.5338","3.66727,8.52172","3.7587,8.50963","3.7587,8.50963","3.77902,8.5338","3.76886,8.5338","3.76886,8.50963","3.7587,8.50963","3.76886,8.49754","3.76886,8.49754","3.77902,8.49754","3.77902,8.50963","3.76886,8.47337","4.80504,8.57007","4.91678,8.57007","4.90663,8.57007","4.89647,8.55798","4.87615,8.54589","4.86599,8.52172","5.47551,8.52172","5.5771,8.5338","5.5771,8.5338","5.55678,8.54589","5.53646,8.54589","6.04439,8.59424","6.13582,8.59424","6.19677,8.59424","6.19677,8.59424","6.20693,8.63051","6.20693,8.64259","6.56249,8.64259","6.64375,8.65468","6.71487,8.65468","6.73518,8.65468","6.83677,8.65468","6.91804,8.65468","6.97899,8.67886","7.06026,8.69094","7.11105,8.70303","7.11105,8.69094","7.2228,8.66677","7.27359,8.67886","7.33454,8.66677","7.39549,8.70303","7.45645,8.70303","7.45645,8.70303","7.54787,8.64259","7.57835,8.64259","7.60883,8.65468","7.62914,8.63051","7.65962,8.49754","7.95422,8.77556","7.9847,8.78764","8.02533,8.82391","8.05581,8.84808","8.09644,8.87226","8.14723,8.89643","8.13708,8.89643","8.21834,8.92061","8.21834,8.90852","8.23866,8.89643","8.2793,8.88434","8.31993,8.87226","8.31993,8.87226","8.41136,8.86017","8.45199,8.84808","8.50279,8.83599","8.54342,8.81182","8.59421,8.79973","8.59421,8.79973","8.67548,8.76347","8.72628,8.77556","8.79739,8.77556","8.8685,8.78764","8.93961,8.79973","8.93961,8.79973","9.06151,8.79973","9.15294,8.78764","9.23421,8.77556","9.30532,8.75138","9.39675,8.72721","9.40691,8.72721","9.55929,8.67886","9.64056,8.65468","9.74214,8.61842","9.84373,8.58215","9.91484,8.52172","9.925,8.52172","10.0875,8.44919","10.1688,8.41293","10.2602,8.37667","10.3618,8.3404","10.4532,8.30414",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.62093,8.70303","2.67172,8.69094","2.72252,8.70303","2.76315,8.70303","2.77331,8.70303","2.8749,8.71512","2.92569,8.72721","2.98664,8.71512","3.04759,8.73929","3.12886,8.73929","3.12886,8.73929","3.28124,8.72721","3.36251,8.70303","3.42346,8.69094","3.47426,8.67886","3.56568,8.67886","3.57584,8.67886","3.72822,8.64259","3.82981,8.65468","3.91108,8.63051","4.00251,8.64259","4.07362,8.65468","4.08378,8.65468","4.25647,8.67886","4.32758,8.67886","4.41901,8.67886","4.51044,8.67886","4.58155,8.67886","4.65266,8.65468","4.80504,8.66677","4.88631,8.66677","4.96758,8.66677","5.05901,8.67886","5.13012,8.69094","5.14027,8.69094","5.27234,8.69094","5.36377,8.69094","5.43488,8.70303","5.5263,8.70303","5.56694,8.70303","5.56694,8.70303","5.59741,8.70303","5.63805,8.71512","5.66852,8.71512","5.71932,8.71512","5.75995,8.71512","5.75995,8.71512","5.8717,8.71512","5.92249,8.71512","5.98344,8.71512","6.02408,8.71512","6.08503,8.73929","6.09519,8.73929","6.17646,8.76347","6.30852,8.77556","6.35931,8.79973","6.38979,8.82391","6.48122,8.84808","6.47106,8.84808","6.57264,8.88434","6.6336,8.92061","6.66407,8.92061","6.70471,8.92061","6.74534,8.92061","6.74534,8.92061","6.81645,8.94478","6.84693,8.95687","6.88756,8.98104","6.9282,8.98104","6.96883,8.99313","6.96883,8.99313","7.02978,9.00522","7.07042,9.02939","7.13137,9.04148","7.172,9.04148","7.2228,9.04148","7.23296,9.04148","7.30407,9.05357","7.38534,9.05357","7.44629,9.05357","7.49708,9.04148","7.56819,9.01731","7.57835,9.01731","7.67994,8.99313","7.74089,8.98104","7.812,8.96896","7.89327,8.94478","7.96438,8.90852","7.96438,8.92061","8.06597,8.84808","8.13708,8.82391","8.21834,8.81182","8.2793,8.79973","8.34025,8.78764","8.35041,8.79973","8.47231,8.79973","8.55358,8.79973","8.61453,8.78764","8.6958,8.78764","8.77707,8.77556","8.77707,8.76347","8.91929,8.73929","9.01072,8.72721","9.10215,8.69094","9.17326,8.69094","9.26469,8.66677","9.26469,8.66677","9.41707,8.63051","9.51865,8.59424","9.59992,8.58215","9.69135,8.54589","9.76246,8.55798","9.77262,8.54589","9.91484,8.55798","9.99611,8.55798","10.0672,8.54589","10.1485,8.55798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1.96062,8.50963","2.01141,8.49754","2.06221,8.49754","2.10284,8.48545","2.10284,8.48545","2.19427,8.46128","2.24506,8.4371","2.29585,8.41293","2.33649,8.40084","2.39744,8.37667","2.39744,8.37667","2.51934,8.35249","2.5803,8.3404","2.63109,8.3404","2.7022,8.3404","2.77331,8.36458","2.78347,8.36458","2.90537,8.38875","2.98664,8.41293","3.06791,8.42502","3.15934,8.4371","3.23045,8.44919","3.24061,8.44919","3.41331,8.46128","3.4641,8.46128","3.55553,8.44919","3.6368,8.4371","3.70791,8.4371","3.70791,8.4371","3.89076,8.42502","3.98219,8.4371","4.06346,8.44919","4.15489,8.46128","4.24631,8.48545","4.25647,8.48545","4.41901,8.47337","4.5206,8.46128","4.61203,8.46128","4.72377,8.46128","4.79488,8.44919","4.80504,8.44919","4.97774,8.41293","5.05901,8.40084","5.14027,8.37667","5.21139,8.37667","5.27234,8.37667","5.2825,8.37667","5.41456,8.40084","5.46535,8.40084","5.5263,8.40084","5.5771,8.38875","5.64821,8.38875","5.64821,8.38875","5.74979,8.36458","5.83106,8.35249","5.88186,8.35249","5.92249,8.35249","5.98344,8.36458","5.98344,8.36458","6.04439,8.41293","6.07487,8.44919","6.09519,8.47337","6.13582,8.49754","6.1663,8.50963","6.1663,8.52172","6.24757,8.55798","6.2882,8.58215","6.339,8.60633","6.36947,8.61842","6.42026,8.64259","6.42026,8.64259","6.48122,8.65468","6.52185,8.67886","6.57264,8.70303","6.61328,8.71512","6.66407,8.72721","6.66407,8.72721","6.72502,8.73929","6.77582,8.73929","6.83677,8.73929","6.8774,8.72721","6.94851,8.71512","6.94851,8.71512","7.06026,8.70303","7.12121,8.70303","7.19232,8.69094","7.28375,8.67886","7.35486,8.64259","7.36502,8.64259","7.48692,8.61842","7.56819,8.63051","7.64946,8.63051","7.72057,8.63051","7.80184,8.61842","7.80184,8.61842","7.96438,8.59424","8.05581,8.55798","8.15739,8.57007","8.24882,8.5338","8.33009,8.47337","8.33009,8.48545","8.47231,8.38875","8.55358,8.3404","8.62469,8.30414","8.6958,8.29205","8.75675,8.26788","8.76691,8.26788","8.87866,8.2437","8.95993,8.21953","9.05135,8.19535","9.12246,8.147","9.19357,8.12283","9.20373,8.12283","9.3358,8.06239","9.39675,8.02613","9.4577,7.97778","9.51865,7.9536","9.58976,7.90525","9.58976,7.90525","9.70151,7.8569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.4641,7.89316","3.50473,7.88108","3.54537,7.86899","3.586,7.8569","3.59616,7.8569","3.70791,7.84481","3.77902,7.83273","3.83997,7.83273","3.91108,7.84481","4.01267,7.84481","4.02282,7.84481","4.18536,7.83273","4.26663,7.79646","4.33774,7.78438","4.42917,7.7602","4.51044,7.74811","4.51044,7.7602","4.68314,7.69976","4.78472,7.69976","4.86599,7.67559","4.87615,7.68768","4.95742,7.68768","4.95742,7.68768","5.16059,7.67559","5.24186,7.67559","5.33329,7.65141","5.43488,7.62724","5.51614,7.61515","5.5263,7.60306","5.67868,7.5668","5.78027,7.51845","5.90217,7.49428","5.98344,7.45801","6.07487,7.43384","6.07487,7.43384","6.24757,7.38549","6.339,7.36131","6.42026,7.34923","6.51169,7.33714","6.60312,7.32505","6.60312,7.32505","6.77582,7.2767","6.88756,7.26461","6.96883,7.22835","7.06026,7.20418","7.14153,7.16791","7.15169,7.18","7.18216,7.18","7.172,7.14374","7.50724,7.07121","7.57835,7.05912","7.66978,7.04704","7.67994,7.05912","7.78152,6.9866","7.87295,6.97451","7.94406,6.97451","8.11676,7.01077","8.19803,6.99869","8.20819,7.01077","8.34025,6.9866","8.42152,6.97451","8.48247,6.95034","8.55358,6.91407","8.61453,6.87781","8.6958,6.86572","8.82786,6.85364","8.89897,6.86572","8.97008,6.84155","9.03104,6.82946","9.10215,6.84155","9.10215,6.82946","9.20373,6.81737","9.285,6.80529","9.36627,6.80529","9.44754,6.7932","9.47802,6.78111","9.47802,6.78111","9.62024,6.76902","9.71167,6.75694","9.78278,6.74485","9.86405,6.73276","9.95547,6.72067","9.95547,6.70859","10.0266,6.6965","10.0977,6.6965","10.179,6.68441","10.2602,6.67232","10.3313,6.64815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.1695,7.40966","3.25077,7.39758","3.32188,7.38549","3.40315,7.36131","3.40315,7.36131","3.56568,7.33714","3.64695,7.31296","3.72822,7.30088","3.79933,7.31296","3.90092,7.31296","3.91108,7.31296","4.10409,7.30088","4.21584,7.28879","4.30727,7.26461","4.41901,7.24044","4.53076,7.24044","4.53076,7.24044","4.62218,7.21626","4.66282,7.22835","4.61203,7.24044","4.61203,7.22835","4.60187,7.21626","4.60187,7.21626","4.56123,7.26461","5.55678,7.09539","5.66852,7.09539","5.78027,7.07121","5.90217,7.07121","5.91233,7.07121","5.94281,7.05912","5.85138,7.01077","5.86154,7.01077","5.88186,7.05912","5.8717,7.09539","5.86154,7.10747","6.72502,6.84155","6.83677,6.7932","6.93836,6.76902","7.0501,6.75694","7.14153,6.73276","7.16185,6.73276","7.18216,6.80529","7.20248,6.85364","7.20248,6.86572","7.75105,6.5998","7.84247,6.57562","7.83232,6.57562","7.83232,6.55145","7.83232,6.61189","7.87295,6.63606","7.9339,6.63606","8.02533,6.63606","8.03549,6.62397","8.55358,6.43057","8.65517,6.43057","8.74659,6.44266","8.8177,6.47892","8.82786,6.53936","8.83802,6.53936","8.79739,6.52727","9.31548,6.39431","9.39675,6.38222","9.48818,6.37013","9.5796,6.35805","9.5796,6.35805","9.77262,6.37013","9.8742,6.38222","9.97579,6.38222","10.0672,6.37013","10.1688,6.39431","10.179,6.39431","10.179,6.39431","10.1993,6.39431",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.113,7.68768","2.16379,7.71185","2.2349,7.74811","2.2857,7.78438","2.29585,7.78438","2.44823,7.84481","2.5295,7.8569","2.61077,7.86899","2.68188,7.89316","2.77331,7.89316","2.78347,7.89316","2.80379,7.92943","2.86474,7.90525","3.13902,7.8569","3.24061,7.8569","3.36251,7.88108","3.36251,7.88108","3.41331,7.88108","3.43362,7.86899","3.44378,7.84481","3.49457,7.82064","3.52505,7.79646","3.54537,7.79646","3.59616,7.7602","3.586,7.7602","4.55107,8.21953","4.6425,8.20744","4.65266,8.18327","4.6425,8.18327","4.67298,8.19535","4.66282,8.18327","4.66282,8.19535","5.53646,8.23162","5.5771,8.17118","5.58726,8.17118","5.61773,8.20744","5.66852,8.147","5.67868,8.09865","5.67868,8.08657","6.37963,8.19535","6.37963,8.19535","6.38979,8.18327","6.39995,8.20744","6.38979,8.19535","6.43042,8.19535","6.50153,8.20744","6.50153,8.20744","6.52185,8.19535","6.54217,8.18327","6.56249,8.18327","6.56249,8.18327","6.56249,8.18327","7.52756,7.97778","7.72057,7.94152","7.84247,7.92943","7.94406,7.90525","8.03549,7.89316","8.07612,7.91734","8.07612,7.91734","8.11676,7.90525","8.14723,7.92943","8.46215,7.86899","8.55358,7.8569","8.62469,7.83273","8.64501,7.84481","8.64501,7.82064","8.91929,7.83273","9.03104,7.83273","9.14278,7.82064","9.25453,7.82064","9.26469,7.82064","9.36627,7.84481","9.35611,7.84481","9.35611,7.8569","9.35611,7.8569","9.34595,7.84481","10.1282,7.63933","10.3313,7.59098","10.4431,7.5668","10.5548,7.53054","10.6564,7.50636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.74283,6.92616","2.79363,6.91407","2.85458,6.91407","2.92569,6.91407","2.92569,6.91407","3.00696,6.91407","3.10855,6.92616","3.19997,6.93825","3.28124,6.96242","3.39299,6.97451","3.47426,6.93825","3.65711,6.93825","3.74854,6.91407","3.81965,6.90199","3.90092,6.90199","3.96187,6.87781","3.96187,6.87781","4.15489,6.82946","4.25647,6.82946","4.36822,6.86572","4.4698,6.86572","4.55107,6.86572","4.56123,6.86572","4.6425,6.85364","4.73393,6.85364","4.83552,6.84155","4.94726,6.84155","5.05901,6.84155","5.2825,6.81737","5.48567,6.78111","5.59741,6.75694","5.70916,6.74485","5.72948,6.72067","5.84122,6.70859","5.86154,6.70859","5.86154,6.76902","5.86154,6.81737","6.39995,6.56354","6.51169,6.56354","6.61328,6.56354","6.61328,6.56354","6.81645,6.51519","6.86724,6.51519","6.95867,6.47892","7.06026,6.45475","7.15169,6.43057","7.15169,6.43057","7.2228,6.4064","7.29391,6.38222","7.38534,6.35805","7.45645,6.33387","7.53772,6.32178","7.80184,6.33387","7.94406,6.32178","8.04565,6.3097","8.12692,6.3097","8.11676,6.3097","8.21834,6.29761","8.21834,6.3097","8.38088,6.27343","8.45199,6.26135","8.49263,6.26135","8.5739,6.23717","8.65517,6.20091","8.65517,6.213","8.8177,6.18882","8.8685,6.12838","8.95993,6.1163","9.0412,6.10421","9.14278,6.10421","9.21389,6.05586","9.3358,5.98333","9.43738,5.94707","9.51865,5.89872","9.61008,5.87455","9.68119,5.93498","9.68119,5.93498","9.86405,5.93498","9.95547,5.95916","10.0571,5.98333","10.1079,5.9229","10.2196,5.9229","10.2196,5.9229","10.372,5.93498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1.66602,7.05912","1.73713,7.0833","1.82856,7.10747","1.89967,7.13165","1.90983,7.13165","2.08252,7.15582","2.18411,7.14374","2.2857,7.14374","2.34665,7.15582","2.45839,7.15582","2.45839,7.15582","2.5295,7.15582","2.78347,7.10747","2.88506,7.11956","3.00696,7.11956","3.12886,7.14374","3.13902,7.14374","3.2914,7.18","3.41331,7.19209","3.53521,7.20418","3.68759,7.20418","3.80949,7.20418","4.03298,7.15582","4.29711,7.11956","4.41901,7.0833","4.55107,7.05912","4.54091,7.07121","4.67298,7.07121","4.67298,7.07121","4.68314,7.04704","4.82536,6.95034","5.2317,7.05912","5.37392,7.04704","5.51614,7.03495","5.5263,7.04704","5.68884,7.05912","5.81075,7.04704","5.92249,7.07121","6.08503,7.10747","6.21709,7.11956","6.4609,6.93825","6.5828,6.92616","6.68439,6.91407","6.78598,6.8899","6.88756,6.87781","6.9282,6.87781","6.9282,6.87781","6.96883,6.8899","7.06026,6.86572","7.172,6.84155","7.49708,6.78111","7.58851,6.75694","7.59867,6.75694","7.76121,6.68441","7.86279,6.64815","7.94406,6.63606","8.01517,6.61189","8.11676,6.5998","8.20819,6.62397","8.37072,6.58771","8.46215,6.57562","8.54342,6.53936","8.5739,6.53936","8.65517,6.5031","8.66533,6.5031","8.85834,6.47892","8.94977,6.44266","9.06151,6.44266","9.1631,6.44266","9.26469,6.45475","9.38659,6.4064","9.55929,6.4064","9.68119,6.4064","9.69135,6.41848","9.79293,6.4064","9.88436,6.39431","9.90468,6.38222","10.0571,6.35805","10.1891,6.34596","10.2805,6.32178","10.372,6.3097","10.4837,6.28552","10.4939,6.28552",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.94601,6.5031","3.00696,6.49101","3.07807,6.5031","3.15934,6.5031","3.1695,6.5031","3.30156,6.53936","3.38283,6.53936","3.4641,6.55145","3.53521,6.55145","3.62664,6.55145","3.70791,6.55145","3.87044,6.52727","3.96187,6.49101","4.04314,6.47892","4.12441,6.45475","4.16504,6.41848","4.1752,6.44266","4.18536,6.39431","4.20568,6.39431","4.70345,6.44266","4.70345,6.44266","4.70345,6.49101","4.66282,6.46684","4.75425,6.44266","5.24186,6.44266","5.33329,6.44266","5.34345,6.44266","5.4044,6.46684","5.4044,6.43057","5.80059,6.33387","5.90217,6.3097","6.01392,6.29761","6.00376,6.29761","6.06471,6.28552","6.30852,6.26135","6.39995,6.26135","6.50153,6.26135","6.59296,6.27343","6.72502,6.27343","6.89772,6.24926","6.98915,6.24926","7.07042,6.24926","7.16185,6.23717","7.15169,6.23717","7.15169,6.23717","7.33454,6.20091","7.40565,6.17673","7.50724,6.15256","7.60883,6.1163","7.6901,6.1163","7.6901,6.1163","7.82216,6.09212","7.91359,6.09212","7.9847,6.08003","8.03549,6.03168","8.12692,6.0196","8.12692,6.00751","8.25898,5.98333","8.31993,5.97125","8.42152,5.95916","8.49263,5.93498","8.55358,5.91081","8.55358,5.91081","8.68564,5.88663","8.75675,5.86246","8.82786,5.83828","8.89897,5.8262","8.94977,5.8262","9.06151,5.80202","9.1631,5.77785","9.23421,5.78993","9.30532,5.78993","9.36627,5.78993","9.34595,5.78993","9.34595,5.78993","9.43738,5.80202","9.48818,5.78993","9.53897,5.78993","9.64056,5.77785","9.70151,5.77785","9.70151,5.77785","9.79293,5.77785","9.85389,5.78993","9.93516,5.80202","10.0266,5.81411","10.0774,5.83828","10.0774,5.83828","10.2094,5.8262","10.0774,5.83828","10.1383,5.8262","10.1282,5.77785","10.179,5.76576","10.179,5.77785","10.2298,5.74158","10.2196,5.69323","10.2298,5.68114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.12316,6.27343","2.17395,6.26135","2.22474,6.26135","2.27554,6.28552","2.27554,6.28552","2.36696,6.32178","2.42792,6.34596","2.48887,6.37013","2.55998,6.41848","2.67172,6.45475","2.72252,6.4064","2.78347,6.39431","2.86474,6.38222","2.93585,6.37013","3.00696,6.34596","3.09839,6.34596","3.10855,6.34596","3.12886,6.34596","3.14918,6.35805","3.17966,6.35805","3.6368,6.28552","3.72822,6.27343","3.73838,6.28552","3.79933,6.26135","3.79933,6.23717","3.79933,6.23717","3.80949,6.23717","3.80949,6.23717","3.80949,6.23717","4.50028,6.08003","4.61203,6.03168","4.72377,6.0196","4.82536,6.0196","4.83552,5.98333","4.83552,5.97125","4.90663,6.0196","5.2825,6.0196","5.36377,6.04377","5.46535,6.05586","5.50599,6.10421","5.51614,6.10421","5.62789,6.03168","5.70916,6.03168","5.81075,6.0196","5.90217,6.04377","6.01392,6.1163","6.27804,6.00751","6.47106,6.0196","6.57264,6.00751","6.68439,6.00751","6.76566,5.99542","6.79613,6.03168","6.80629,6.0196","6.96883,5.99542","7.07042,5.99542","7.15169,5.99542","7.21264,5.99542","7.30407,6.00751","7.31423,6.00751","7.44629,6.00751","7.54787,6.0196","7.65962,6.03168","7.74089,6.0196","7.82216,5.99542","7.82216,5.99542","7.84247,6.04377","7.85263,6.09212","7.84247,6.09212","7.84247,6.08003","7.84247,6.10421","7.84247,6.10421","7.84247,6.08003","8.47231,6.00751","8.55358,5.99542","8.64501,5.99542","8.72628,5.99542","8.72628,5.99542","8.8685,5.99542","8.94977,6.05586","9.02088,6.04377","9.09199,6.03168","9.18342,6.04377","9.19357,6.04377","9.19357,6.05586","9.18342,6.08003","9.56944,6.14047","9.67103,6.15256","9.77262,6.15256","9.78278,6.16465","9.80309,6.1163","10.0571,6.12838","10.1485,6.1163","10.2298,6.10421","10.3009,6.10421","10.3212,6.1163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.37712,5.83828","2.38728,5.83828","2.4076,5.83828","2.42792,5.83828","2.42792,5.83828","2.46855,5.83828","2.49903,5.83828","2.51934,5.83828","2.53966,5.85037","2.60061,5.86246","2.60061,5.86246","2.69204,5.87455","2.76315,5.87455","2.80379,5.87455","2.86474,5.86246","2.93585,5.87455","2.94601,5.87455","3.06791,5.83828","3.14918,5.81411","3.22029,5.80202","3.32188,5.78993","3.40315,5.77785","3.40315,5.77785","3.586,5.75367","3.66727,5.74158","3.74854,5.72949","3.81965,5.74158","3.87044,5.75367","3.8806,5.75367","3.99235,5.76576","4.08378,5.76576","4.15489,5.76576","4.23616,5.75367","4.31742,5.75367","4.32758,5.75367","4.45965,5.72949","4.55107,5.70532","4.60187,5.70532","4.69329,5.70532","4.76441,5.70532","4.77456,5.70532","4.9371,5.69323","4.99805,5.70532","5.06916,5.71741","5.15043,5.74158","5.21139,5.75367","5.22154,5.75367","5.34345,5.78993","5.42472,5.8262","5.50599,5.83828","5.5771,5.85037","5.66852,5.86246","5.66852,5.86246","5.81075,5.87455","5.90217,5.88663","6.00376,5.91081","6.07487,5.91081","6.17646,5.93498","6.18662,5.93498","6.34915,5.99542","6.39995,5.99542","6.47106,6.0196","6.57264,6.0196","6.65391,6.00751","6.65391,6.00751","6.80629,6.00751","6.86724,6.0196","6.95867,6.0196","7.0501,6.00751","7.13137,6.0196","7.13137,6.0196","7.26343,6.03168","7.35486,6.05586","7.42597,6.06795","7.52756,6.09212","7.60883,6.10421","7.60883,6.10421","7.74089,6.12838","7.812,6.12838","7.89327,6.12838","7.97454,6.14047","8.07612,6.15256","8.07612,6.15256","8.15739,6.17673","8.21834,6.18882","8.30977,6.18882","8.39104,6.18882","8.47231,6.18882","8.48247,6.18882","8.51295,6.18882","8.50279,6.16465","8.50279,6.17673","8.94977,6.15256","9.03104,6.14047","9.03104,6.14047","9.19357,6.10421","9.29516,6.09212","9.37643,6.09212","9.43738,6.1163","9.50849,6.10421","9.50849,6.10421","9.67103,6.09212","9.7523,6.06795","9.85389,6.04377","9.925,6.0196","9.99611,5.99542","9.99611,5.99542","10.1079,5.95916","10.1891,5.94707","10.2805,5.91081","10.372,5.91081","10.4634,5.91081","10.4634,5.91081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
