"13.0771,4.6817","13.0704,4.6958","13.0609,4.719","13.0486,4.7207","13.0415,4.7571","13.0182,4.7923","13.0105,4.8096","12.9993,4.8464","12.9799,4.8782","12.9718,4.8836","12.9438,4.9421","12.9296,4.9651","12.8864,4.9861","12.8555,4.9977","12.8213,5.0573","12.8233,5.046","12.7434,5.1116","12.7025,5.1391","12.6569,5.1672","12.6365,5.2197","12.5824,5.2478","12.5822,5.2528","12.5308,5.3111","12.4736,5.3527","12.4433,5.3675","12.3774,5.3912","12.3197,5.4204","12.338,5.4005","12.2504,5.4511","12.1903,5.4788","12.1555,5.5","12.1179,5.5234","12.0628,5.5639","12.0643,5.5635","11.9449,5.5964","11.8962,5.6283","11.8604,5.6536","11.829,5.6767","11.7597,5.6958","11.7604,5.6745","11.6589,5.7008","11.5819,5.7216","11.5251,5.7202","11.4538,5.739","11.4144,5.7337","11.39,5.7475","11.2927,5.7425","11.228,5.7495","11.1822,5.74","11.0977,5.7472","11.0454,5.7619","11.0473,5.7543","10.9275,5.7408","10.8674,5.7307","10.7974,5.7211","10.7316,5.7035","10.6738,5.6915","10.6773,5.7012","10.5587,5.6625","10.4794,5.6657","10.4346,5.6422","10.3525,5.6119","10.3035,5.5843","10.2987,5.5834","10.1989,5.547","10.1403,5.5426","10.0942,5.5146","10.059,5.4815","9.9876,5.4678","9.9894,5.4712","9.8497,5.4059","9.7914,5.3915","9.7371,5.3664","9.7023,5.3492","9.6431,5.3314","9.6538,5.3478","9.533,5.3066","9.4639,5.297","9.3995,5.2642","9.3213,5.2491","9.2802,5.2368","9.2749,5.2203","9.1165,5.2199","9.0305,5.2095","8.9502,5.2099","8.8935,5.2117","8.8152,5.2189","8.8078,5.2131","8.6655,5.2311","8.6113,5.2277","8.531,5.2227","8.4781,5.2392","8.4088,5.232","8.3984,5.2438","8.2399,5.2404","8.1648,5.2184","8.0773,5.2293","7.9742,5.2318","7.8904,5.2385","7.8897,5.252","7.7129,5.2602","7.621,5.2811","7.5218,5.2924","7.4335,5.3003","7.323,5.3079","7.3274,5.3192","7.1558,5.3312","7.037,5.3404","6.9266,5.3652","6.8237,5.3588","6.7307,5.3827","6.7412,5.3889","6.5653,5.4503","6.4203,5.4422","6.3078,5.4782","6.2008,5.5153","6.1068,5.5306","6.0979,5.5381","5.9285,5.584","5.8478,5.6303","5.7542,5.6692","5.6565,5.6941","5.5576,5.7232","5.5639,5.7363","5.3674,5.7689","5.2496,5.7976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.6514,8.5149","3.7305,8.4956","3.8203,8.4741","3.8177,8.4886","3.9963,8.4704","4.1082,8.4728","4.2068,8.484","4.2926,8.5046","4.3979,8.521","4.4025,8.5178","4.6052,8.545","4.7061,8.5485","4.7951,8.5382","4.8786,8.5543","5.0077,8.5402","5.0133,8.5541","5.2269,8.5298","5.3522,8.5348","5.4531,8.5132","5.5802,8.5314","5.7099,8.5436","5.6948,8.5253","5.9176,8.5482","6.0114,8.573","6.1299,8.5867","6.2187,8.5774","6.3023,8.5829","6.2976,8.5889","6.4968,8.6052","6.5637,8.6168","6.6428,8.6108","6.7237,8.6285","6.7993,8.6279","6.7988,8.6277","6.9256,8.6358","6.9808,8.6292","7.0556,8.6789","7.1401,8.6628","7.1912,8.6678","7.1867,8.6649","7.3281,8.6736","7.3919,8.6963","7.4491,8.7017","7.5021,8.7179","7.571,8.7284","7.5648,8.7266","7.72,8.75","7.7847,8.7532","7.8612,8.7463","7.9002,8.7418","7.9341,8.7648","7.9418,8.7552","7.9786,8.7749","8.0296,8.8069","8.0502,8.8309","8.0975,8.8677","8.1467,8.8858","8.1486,8.8997","8.2119,8.9294","8.2394,8.9239","8.266,8.9078","8.3038,8.8917","8.3519,8.8808","8.3432,8.8844","8.4395,8.8698","8.4933,8.8586","8.5341,8.855","8.5784,8.8264","8.6235,8.8265","8.6213,8.8303","8.7124,8.7961","8.7643,8.7965","8.8321,8.7995","8.9152,8.805","8.9844,8.8241","8.9826,8.8091","9.0958,8.8205","9.1702,8.8081","9.2671,8.7821","9.3231,8.761","9.429,8.7224","9.4296,8.7288","9.5807,8.6805","9.6913,8.6555","9.7833,8.6375","9.8786,8.6063","9.9522,8.5353","9.9643,8.5399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.7026,8.6655","2.7483,8.6498","2.8066,8.6701","2.8066,8.6786","2.9133,8.6677","2.9502,8.6786","3.0326,8.6848","3.0755,8.7004","3.165,8.7038","3.1551,8.6903","3.3431,8.6872","3.3934,8.6598","3.4537,8.6449","3.5359,8.6295","3.6313,8.6339","3.6255,8.6283","3.7889,8.6073","3.887,8.6038","3.9651,8.5858","4.065,8.5971","4.1405,8.61","4.1592,8.6071","4.3249,8.6271","4.388,8.6353","4.5008,8.6266","4.5841,8.6178","4.6598,8.6328","4.6595,8.6336","4.8199,8.643","4.8872,8.6433","4.9797,8.6539","5.0501,8.6542","5.1468,8.6627","5.1515,8.6635","5.2945,8.6832","5.391,8.6657","5.4613,8.7123","5.5442,8.7009","5.5848,8.6902","5.5793,8.6817","5.6964,8.6868","5.7355,8.6937","5.7751,8.6949","5.8122,8.6838","5.8573,8.6908","5.8605,8.6939","5.9886,8.6806","6.0285,8.6785","6.099,8.6962","6.1431,8.6935","6.208,8.7211","6.2041,8.7233","6.2982,8.7563","6.3818,8.7838","6.4203,8.7949","6.484,8.8235","6.5528,8.8635","6.561,8.8584","6.6649,8.9071","6.7184,8.926","6.7589,8.9365","6.7965,8.9283","6.8497,8.9394","6.8363,8.9274","6.9469,8.9551","6.9602,8.9705","7.0013,8.9831","7.0213,8.9905","7.0665,8.9981","7.0638,9.0063","7.1497,9.0078","7.1846,9.0218","7.2387,9.0232","7.3133,9.0299","7.3551,9.0404","7.3572,9.043","7.4369,9.0526","7.4887,9.0489","7.556,9.0386","7.5996,9.0282","7.6797,8.998","7.6735,9.0164","7.7749,8.9792","7.8424,8.9734","7.9234,8.9548","8.0165,8.9302","8.0712,8.898","8.0651,8.8983","8.1785,8.8366","8.2371,8.8112","8.3294,8.7996","8.385,8.7699","8.44,8.7619","8.4406,8.7627","8.5617,8.7756","8.6576,8.7701","8.7282,8.7574","8.8158,8.7571","8.8799,8.7529","8.8911,8.7512","9.0308,8.7104","9.1295,8.7114","9.1908,8.6836","9.2764,8.655","9.3778,8.6414","9.3746,8.6369","9.5182,8.6181","9.6218,8.5946","9.6999,8.5674","9.7897,8.5347","9.8774,8.5347","9.8936,8.5526","10.03,8.5401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.0663,8.4734","2.1076,8.4784","2.1473,8.4633","2.1591,8.4645","2.2501,8.4279","2.2881,8.4061","2.3552,8.3864","2.3912,8.3955","2.4511,8.369","2.4513,8.3682","2.5705,8.3243","2.6268,8.3044","2.6998,8.3149","2.7606,8.3265","2.8308,8.3416","2.8343,8.3399","2.9627,8.3789","3.0534,8.3886","3.1184,8.4045","3.2209,8.4129","3.303,8.4377","3.2925,8.434","3.469,8.4444","3.5301,8.4398","3.6109,8.4379","3.6938,8.4203","3.7747,8.4175","3.7791,8.4216","3.9625,8.4032","4.0453,8.4247","4.1449,8.4268","4.219,8.4403","4.319,8.4618","4.3285,8.4712","4.4891,8.4589","4.5876,8.4442","4.6924,8.4582","4.7866,8.4305","4.8915,8.4376","4.8687,8.4388","5.0613,8.4037","5.1384,8.3749","5.2129,8.3649","5.3006,8.3607","5.3592,8.3548","5.3446,8.3551","5.4965,8.3905","5.5427,8.3813","5.6078,8.3758","5.6514,8.3743","5.7278,8.3812","5.7179,8.3775","5.8205,8.3468","5.9138,8.3401","5.9606,8.34","5.9907,8.3371","6.0646,8.349","6.0605,8.3415","6.1207,8.4044","6.1763,8.4487","6.1795,8.4698","6.2055,8.4754","6.2475,8.5111","6.2514,8.4864","6.3348,8.5568","6.3616,8.5689","6.4121,8.5895","6.4584,8.5951","6.5008,8.6197","6.4911,8.6164","6.5594,8.6542","6.5976,8.6614","6.6654,8.6904","6.7037,8.714","6.7412,8.7282","6.7437,8.7083","6.8057,8.7371","6.8502,8.7268","6.908,8.7271","6.9549,8.7142","7.0376,8.6942","7.0362,8.7023","7.1343,8.6754","7.2097,8.7018","7.2889,8.6812","7.3796,8.6744","7.4497,8.6371","7.4499,8.6348","7.5787,8.6072","7.65,8.6176","7.7286,8.6136","7.8207,8.6249","7.8802,8.6249","7.9051,8.6225","8.0718,8.591","8.1552,8.5579","8.2275,8.5175","8.3207,8.4821","8.3975,8.4287","8.3975,8.4253","8.549,8.3379","8.6147,8.2944","8.6734,8.2495","8.7566,8.2455","8.8348,8.2266","8.8292,8.2236","8.9687,8.1884","9.0237,8.1684","9.0937,8.1479","9.1661,8.1052","9.244,8.0918","9.2415,8.0817","9.3642,8.004","9.465,7.9807","9.5157,7.946","9.5888,7.909","9.6377,7.8676","9.6376,7.8725","9.7479,7.8166","9.8473,7.8228","9.9004,7.8109","9.94,7.8124","10.0107,7.8004","10.0111,7.8034","10.0975,7.7999","10.1361,7.7687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.5176,7.8655","3.5649,7.8329","3.6069,7.8265","3.6057,7.8302","3.7249,7.8238","3.7931,7.8064","3.8789,7.8145","3.9315,7.8197","4.0262,7.8276","4.0372,7.8266","4.2034,7.8116","4.2819,7.7704","4.3494,7.7584","4.4124,7.7244","4.515,7.7199","4.5242,7.7229","4.6842,7.674","4.7911,7.6652","4.8686,7.6431","4.9725,7.6424","5.0613,7.6475","5.0625,7.6407","5.2501,7.6505","5.3396,7.6239","5.4323,7.5966","5.5128,7.5749","5.6045,7.5651","5.6171,7.5671","5.7744,7.5133","5.8862,7.4658","5.9754,7.4465","6.0484,7.4079","6.1551,7.401","6.1642,7.3891","6.327,7.3513","6.4166,7.3011","6.5149,7.3073","6.6226,7.2929","6.7153,7.2963","6.7151,7.2876","6.9029,7.2482","6.9734,7.2262","7.066,7.1872","7.1534,7.1666","7.2423,7.144","7.2302,7.1443","7.3963,7.0792","7.4969,7.0568","7.5959,7.0368","7.6835,7.0313","7.7643,7.0331","7.7743,7.0425","7.901,7.0115","8.0319,7.0093","8.1121,6.982","8.184,6.9601","8.2695,6.956","8.2829,6.9456","8.4107,6.9288","8.4957,6.9199","8.5571,6.8947","8.6315,6.8638","8.6968,6.8311","8.6927,6.8363","8.8212,6.8212","8.8861,6.8154","8.9661,6.8076","9.0311,6.798","9.1043,6.8029","9.0972,6.7911","9.2044,6.772","9.2902,6.7723","9.3788,6.7596","9.4582,6.745","9.5518,6.7462","9.5489,6.7243","9.6916,6.7182","9.7781,6.6857","9.8734,6.6696","9.9386,6.6562","10.0308,6.6457","10.0352,6.652",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.3149,7.3642","3.4026,7.3321","3.4655,7.3153","3.475,7.3123","3.6272,7.2935","3.7126,7.2742","3.8083,7.2732","3.8622,7.2701","3.977,7.2651","3.9715,7.2737","4.1741,7.2768","4.2786,7.2501","4.3987,7.228","4.5255,7.2219","4.6362,7.2161","4.6429,7.2158","4.8302,7.163","4.9311,7.1623","5.0549,7.1357","5.1582,7.0993","5.2646,7.0861","5.2883,7.098","5.5152,7.0775","5.6559,7.0582","5.7745,7.0412","5.8922,7.0262","6.0127,7.0139","5.9999,7.0234","6.2109,6.9735","6.3773,6.918","6.4648,6.9089","6.5693,6.8589","6.6962,6.8308","6.6876,6.8321","6.8275,6.7657","7.0185,6.7355","7.1297,6.717","7.2444,6.7055","7.3404,6.6972","7.3461,6.6971","7.556,6.6517","7.6407,6.629","7.7331,6.5954","7.837,6.579","7.9318,6.5575","7.9291,6.5665","8.1115,6.5048","8.2223,6.4847","8.3268,6.4551","8.4142,6.4394","8.5227,6.4186","8.525,6.4266","8.6824,6.403","8.8059,6.3996","8.8896,6.4038","8.9947,6.4033","9.0902,6.391","9.0878,6.3929","9.2402,6.3633","9.3529,6.3612","9.4308,6.3572","9.5284,6.3445","9.6295,6.3414","9.6256,6.3353","9.8126,6.3583","9.9349,6.3625","10.0498,6.3549","10.1395,6.3467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.2198,7.7289","2.2789,7.7476","2.3374,7.7832","2.3307,7.7912","2.4711,7.8238","2.5609,7.8596","2.6545,7.8753","2.732,7.8984","2.8151,7.9054","2.8302,7.8918","3.0388,7.892","3.1128,7.8535","3.2183,7.8368","3.3446,7.8561","3.4468,7.88","3.451,7.864","3.6589,7.9079","3.787,7.9837","3.8796,8.0442","4.021,8.0758","4.1382,8.1394","4.1576,8.1222","4.3777,8.1944","4.5337,8.1852","4.6885,8.178","4.8333,8.1881","4.9646,8.2026","4.9639,8.1992","4.9639,8.1992","5.382,8.2258","5.5009,8.2116","5.6352,8.2315","5.752,8.2446","5.7751,8.2595","5.9799,8.2649","6.1176,8.2057","6.2315,8.2119","6.3469,8.1987","6.441,8.1543","6.4499,8.1738","6.6216,8.0968","6.6981,8.0736","6.7723,8.0483","6.8454,8.054","6.9252,8.0451","6.9241,8.0369","7.1211,8.0369","7.211,8.0348","7.325,8.0142","7.4164,7.9996","7.5285,7.9961","7.5196,7.9894","7.6919,7.9602","7.8482,7.9411","7.9611,7.932","8.0548,7.915","8.1635,7.9065","8.1766,7.9089","8.3753,7.8949","8.4466,7.867","8.5251,7.8504","8.6083,7.841","8.7179,7.8367","8.7123,7.8174","8.8876,7.8404","9.0067,7.8498","9.1222,7.8436","9.2404,7.8316","9.3376,7.83","9.3497,7.816","9.5551,7.7586","9.7174,7.7468","9.8352,7.7036","9.9878,7.6915","10.1115,7.6454","10.1207,7.6362",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.8212,6.8908","2.8808,6.8929","2.9468,6.875","2.9492,6.8761","3.1031,6.8979","3.18,6.9029","3.2708,6.9206","3.3468,6.9453","3.4642,6.9292","3.4604,6.9397","3.662,6.9427","3.7624,6.9282","3.8362,6.9134","3.9158,6.9011","4.0117,6.8967","4.0193,6.9013","4.1951,6.8707","4.289,6.8601","4.4099,6.8456","4.5167,6.8414","4.6008,6.8437","4.6015,6.8513","4.8078,6.8424","4.904,6.8457","5.0226,6.8279","5.1382,6.8143","5.2341,6.8019","5.23,6.8061","5.4377,6.771","5.5971,6.7178","5.7107,6.7055","5.8211,6.6739","5.9424,6.6498","5.9434,6.6525","6.143,6.5783","6.2898,6.5503","6.4048,6.5579","6.5216,6.5412","6.613,6.5333","6.6098,6.5493","6.8104,6.5059","6.9072,6.4937","7.011,6.4496","7.102,6.4262","7.1919,6.4111","7.2035,6.4085","7.3732,6.3731","7.4667,6.3524","7.5643,6.3238","7.6332,6.3129","7.7269,6.3035","7.7278,6.3017","7.8732,6.2817","7.9736,6.271","8.052,6.275","8.1438,6.2676","8.2384,6.2549","8.2469,6.2579","8.3851,6.221","8.4804,6.2092","8.5507,6.1869","8.6359,6.1563","8.7217,6.1247","8.7052,6.1191","8.8683,6.0944","8.9475,6.0973","9.019,6.0905","9.1114,6.058","9.2131,6.051","9.2165,6.0568","9.3278,5.9559","9.4374,5.9355","9.5306,5.9041","9.6225,5.8837","9.728,5.8758","9.734,5.8778","9.8872,5.8886","10.0045,5.92","10.1016,5.9329","10.2014,5.9375","10.3305,5.9671","10.3172,5.9584",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1.7898,7.0975","1.866,7.1212","1.9604,7.1337","1.9666,7.1421","2.1293,7.1561","2.2378,7.1412","2.3455,7.1321","2.4258,7.1309","2.5478,7.1184","2.5533,7.1344","2.724,7.1479","2.8949,7.1175","3.0076,7.1322","3.143,7.1404","3.2703,7.1605","3.2659,7.1703","3.2659,7.1703","3.6117,7.2109","3.7675,7.2322","3.9019,7.2227","4.0173,7.2153","4.0285,7.1982","4.0285,7.1982","4.4365,7.1001","4.523,7.0753","4.6789,7.0436","4.7983,7.0535","4.8035,7.0505","4.8035,7.0505","5.1487,7.1172","5.3145,7.0857","5.4803,7.0973","5.638,7.0952","5.7028,7.0665","5.7028,7.0665","6.0584,6.9887","6.1915,6.9996","6.3302,6.9594","6.448,6.9453","6.4624,6.9404","6.6339,6.8922","6.7366,6.8773","6.8251,6.8584","6.9304,6.8486","7.0283,6.8289","7.0317,6.8247","7.1999,6.8001","7.3259,6.8078","7.4778,6.7929","7.5459,6.7654","7.6544,6.7443","7.6383,6.7391","7.7903,6.6792","7.9205,6.6615","8.0112,6.6355","8.076,6.6184","8.1793,6.6068","8.1874,6.6107","8.3423,6.5755","8.4376,6.5591","8.5271,6.5076","8.6143,6.4703","8.7162,6.4446","8.7079,6.4378","8.8806,6.4327","9.0244,6.4192","9.1443,6.4162","9.2499,6.4183","9.3632,6.4329","9.3629,6.4334","9.5237,6.4131","9.6508,6.4414","9.7661,6.4283","9.8636,6.4115","9.9655,6.3743","9.9787,6.3819","10.1338,6.3187","10.2495,6.2947","10.3501,6.2753",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.0948,6.4602","3.1629,6.4607","3.2295,6.5018","3.23,6.4895","3.3891,6.5091","3.4685,6.5127","3.5428,6.5181","3.5986,6.5138","3.7199,6.5156","3.7243,6.5294","3.8887,6.5131","3.99,6.4797","4.0526,6.4643","4.1304,6.426","4.2354,6.4454","4.2413,6.4553","4.4106,6.436","4.5128,6.4366","4.6038,6.4247","4.7093,6.4402","4.8149,6.4501","4.8223,6.4303","5.0026,6.4489","5.1463,6.4507","5.2539,6.4365","5.3807,6.4175","5.4579,6.4056","5.4673,6.412","5.6497,6.3973","5.7803,6.3413","5.88,6.3227","5.994,6.3118","6.1024,6.2917","6.1038,6.2884","6.293,6.2541","6.4092,6.237","6.508,6.235","6.6133,6.2609","6.6939,6.2581","6.7011,6.249","6.8715,6.2452","6.9682,6.2401","7.0732,6.2091","7.1574,6.2132","7.2463,6.199","7.2388,6.1934","7.4242,6.1507","7.4928,6.14","7.5761,6.1233","7.6346,6.097","7.7312,6.0912","7.7353,6.0906","7.8613,6.0763","7.9622,6.0603","8.0347,6.0523","8.0941,6.0291","8.1867,6.0221","8.1889,6.0272","8.3279,6.0097","8.3948,5.9831","8.4634,5.9657","8.5252,5.9336","8.5994,5.9038","8.599,5.9215","8.7411,5.8718","8.8071,5.8617","8.8984,5.8405","8.959,5.8245","9.0204,5.8175","9.0199,5.8265","9.1347,5.8052","9.1919,5.8017","9.2571,5.7949","9.3286,5.798","9.4152,5.7902","9.4032,5.7948","9.5046,5.8085","9.5502,5.8079","9.6105,5.7986","9.6497,5.7893","9.7214,5.7623","9.7159,5.7788","9.8173,5.7657","9.8945,5.7873","9.9613,5.8021","10.0437,5.81","10.1188,5.8024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.2099,6.2363","2.2622,6.2387","2.3099,6.2512","2.3058,6.2609","2.4303,6.2841","2.4935,6.3012","2.5576,6.3343","2.6147,6.376","2.7207,6.3937","2.7254,6.4096","2.8778,6.4072","3.0004,6.4005","3.0763,6.404","3.1659,6.3653","3.2629,6.3534","3.2707,6.363","3.4244,6.3272","3.5449,6.3195","3.6201,6.2931","3.7365,6.2985","3.8254,6.2885","3.8343,6.2738","4.0668,6.2638","4.1532,6.2212","4.2786,6.1665","4.3884,6.1539","4.5162,6.0982","4.5271,6.1165","4.7175,6.0249","4.8267,5.9919","4.9232,5.963","5.0169,5.9514","5.1141,5.9594","5.1151,5.9583","5.2791,5.9695","5.3729,5.9617","5.454,6.009","5.5778,6.0335","5.6673,6.0271","5.6568,6.0361","5.8562,6.0183","5.9529,6.0186","6.0408,6.0155","6.1323,6.0176","6.2269,6.0033","6.2142,6.0233","6.4471,6.0281","6.5167,6.0341","6.6283,6.0214","6.7012,6.0241","6.803,6.026","6.8064,6.0314","6.9817,6.001","7.0974,6.0132","7.1806,6.0047","7.2558,6.0046","7.3511,6.0154","7.3424,6.0128","7.515,6.0204","7.6045,6.0198","7.6783,6.014","7.7659,5.9969","7.8405,5.9977","7.8386,5.992","8.0149,6.0121","8.072,6.0085","8.1682,5.9853","8.2386,6.0009","8.3237,6.0276","8.3214,6.0174","8.4554,6.029","8.5222,6.037","8.6046,6.0459","8.6976,6.0533","8.7992,6.0482","8.7955,6.0343","8.9364,6.0171","9.0226,6.0374","9.1085,6.0248","9.1975,6.0259","9.3088,6.0285","9.3055,6.0323","9.4716,6.0709","9.5578,6.092","9.6524,6.1106","9.7569,6.1299","9.8547,6.1213","9.8546,6.1353","10.0353,6.1273","10.1417,6.1194","10.2418,6.1143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2.3971,5.8311","2.4064,5.8348","2.422,5.833","2.4267,5.843","2.4692,5.8443","2.4955,5.8375","2.5253,5.8558","2.5488,5.863","2.6062,5.8768","2.6062,5.8656","2.7068,5.8806","2.7657,5.8759","2.8183,5.8634","2.877,5.8535","2.9601,5.8639","2.9577,5.8681","3.098,5.8507","3.1697,5.822","3.2405,5.8159","3.3479,5.7902","3.4218,5.7721","3.4144,5.7697","3.5787,5.7644","3.6757,5.7414","3.762,5.724","3.8403,5.7304","3.8931,5.7524","3.8921,5.7523","4.0223,5.7762","4.1104,5.7558","4.1867,5.7621","4.2569,5.7566","4.3449,5.7312","4.344,5.7488","4.4934,5.7056","4.5769,5.7079","4.6495,5.7045","4.7345,5.6985","4.7977,5.7021","4.8043,5.6964","4.9653,5.6428","5.0372,5.7043","5.1203,5.7111","5.1806,5.7258","5.2405,5.7473","5.2403,5.7483","5.3787,5.7876","5.4656,5.8182","5.5563,5.8311","5.6139,5.8329","5.7027,5.8553","5.7031,5.8597","5.8529,5.8675","5.9444,5.8937","6.0373,5.9045","6.1192,5.9194","6.2298,5.9417","6.2233,5.9391","6.391,5.9773","6.4862,6.0191","6.5575,6.0342","6.6473,6.03","6.7213,6.0351","6.7303,6.0372","6.8726,6.036","6.9544,6.0447","7.0385,6.0333","7.1162,6.036","7.2115,6.0471","7.2114,6.049","7.3502,6.0576","7.423,6.0791","7.4958,6.0885","7.5887,6.1094","7.6719,6.1065","7.6705,6.1189","7.8139,6.1438","7.8969,6.1471","7.9647,6.1368","8.0361,6.1393","8.1487,6.164","8.1435,6.1602","8.2992,6.1864","8.3713,6.2163","8.4504,6.2021","8.5497,6.2291","8.6167,6.199","8.6268,6.2039","8.779,6.1665","8.8505,6.1745","8.9336,6.1483","9.0058,6.1292","9.092,6.1133","9.0868,6.1127","9.2523,6.1102","9.367,6.0705","9.4506,6.081","9.5256,6.067","9.6021,6.0382","9.6026,6.0388","9.7603,6.0175","9.8569,6.0156","9.9535,5.9889","10.0199,5.97","10.1025,5.9519","10.0895,5.9375","10.2484,5.9054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1.1443,6.0609","1.1728,6.0734","1.2225,6.0812","1.2302,6.0716","1.324,6.0891","1.3784,6.0937","1.422,6.1085","1.482,6.1107","1.5424,6.1421","1.5487,6.1452","1.6547,6.1607","1.7068,6.159","1.7532,6.148","1.8032,6.1459","1.8703,6.162","1.8795,6.1582","1.9824,6.1603","2.0557,6.1782","2.1112,6.186","2.1756,6.2196","2.2307,6.2298","2.2237,6.2426","2.3873,6.3042","2.4315,6.3404","2.4884,6.3492","2.5495,6.3714","2.6146,6.4117","2.6089,6.3949","2.7811,6.4148","2.8701,6.4427","2.9539,6.4556","3.0277,6.4647","3.1037,6.4842","3.1208,6.4781","3.2865,6.4778","3.3946,6.4869","3.4852,6.5156","3.5982,6.5457","3.6799,6.5652","3.6708,6.5541","3.8661,6.5861","3.9387,6.6037","4.0178,6.6165","4.116,6.6437","4.1923,6.6636","4.2103,6.663","4.4333,6.6908","4.5259,6.7028","4.638,6.7104","4.7078,6.6849","4.7939,6.6951","4.8142,6.6955","4.9883,6.673","5.1068,6.6719","5.2,6.6707","5.2742,6.6488","5.4161,6.6529","5.4096,6.653","5.6107,6.6459","5.6861,6.655","5.7718,6.6563","5.8435,6.6605","5.9382,6.6462","5.9527,6.6532","6.1256,6.6664","6.214,6.6532","6.3236,6.6545","6.3906,6.644","6.4555,6.6291","6.4635,6.6487","6.5979,6.6261","6.674,6.6023","6.752,6.5785","6.8429,6.5874","6.9039,6.569","6.9198,6.5803","7.0477,6.5884","7.117,6.6041","7.1936,6.6054","7.2509,6.6225","7.3337,6.62","7.3436,6.6098","7.4681,6.6252","7.5475,6.6417","7.6226,6.6492","7.7065,6.6728","7.772,6.6654","7.7828,6.6729","7.916,6.6652","7.9821,6.6848","8.051,6.6732","8.1189,6.6754","8.2138,6.6923","8.2097,6.6726","8.3459,6.6828","8.4355,6.6884","8.5034,6.6887","8.5668,6.6768","8.6334,6.7014","8.6313,6.6971","8.7601,6.7412","8.8301,6.7441","8.8953,6.7592","8.9686,6.7541","9.0276,6.7632","9.041,6.767","9.1747,6.781","9.253,6.788","9.3171,6.7902","9.379,6.7897","9.4615,6.7842","9.4518,6.7777","9.5846,6.7848","9.6569,6.7617","9.7028,6.7226","9.793,6.7277","9.8432,6.7181","9.8355,6.7194","9.9705,6.6922","10.0499,6.6996","10.1114,6.7069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
